time,sea_water_temperature,mass_concentration_of_chlorophyll_in_sea_water
UTC,degree_Celsius,microg.L-1
2019-12-24T23:54:00Z,10.9,2.21
2019-12-25T00:00:00Z,10.8375,2.21
2019-12-25T00:06:00Z,10.92,2.07
2019-12-25T00:12:00Z,10.93,2.04
2019-12-25T00:18:00Z,10.9,1.99
2019-12-25T00:24:00Z,10.88,1.96
2019-12-25T00:30:00Z,10.88,1.96
2019-12-25T00:36:00Z,10.8,1.84
2019-12-25T00:42:00Z,10.78,1.81
2019-12-25T00:48:00Z,10.77,1.82
2019-12-25T00:54:00Z,10.76,1.83
2019-12-25T01:00:00Z,10.85,1.83
2019-12-25T01:06:00Z,10.78,1.95
2019-12-25T01:12:00Z,10.79,1.99
2019-12-25T01:18:00Z,10.79,1.97
2019-12-25T01:24:00Z,10.79,1.96
2019-12-25T01:30:00Z,10.79,1.96
2019-12-25T01:36:00Z,10.89,2.25
2019-12-25T01:42:00Z,10.92,2.35
2019-12-25T01:48:00Z,10.92,2.15
2019-12-25T01:54:00Z,10.92,1.95
2019-12-25T02:00:00Z,10.8925,1.95
2019-12-25T02:06:00Z,10.92,1.66
2019-12-25T02:12:00Z,10.92,1.56
2019-12-25T02:18:00Z,10.91,1.54
2019-12-25T02:24:00Z,10.9,1.51
2019-12-25T02:30:00Z,10.9,1.51
2019-12-25T02:36:00Z,10.88,1.5
2019-12-25T02:42:00Z,10.88,1.5
2019-12-25T02:48:00Z,10.88,1.54
2019-12-25T02:54:00Z,10.87,1.57
2019-12-25T03:00:00Z,11.1325,1.57
2019-12-25T03:06:00Z,10.86,1.56
2019-12-25T03:12:00Z,10.85,1.56
2019-12-25T03:18:00Z,10.85,1.64
2019-12-25T03:24:00Z,10.85,1.72
2019-12-25T03:30:00Z,10.85,1.72
2019-12-25T03:36:00Z,11.27,1.96
2019-12-25T03:42:00Z,11.41,2.04
2019-12-25T03:48:00Z,11.41,2.48
2019-12-25T03:54:00Z,11.42,2.93
2019-12-25T04:00:00Z,11.4275,2.93
2019-12-25T04:06:00Z,11.41,2.39
2019-12-25T04:12:00Z,11.41,2.21
2019-12-25T04:18:00Z,11.41,2.59
2019-12-25T04:24:00Z,11.42,2.98
2019-12-25T04:30:00Z,11.42,2.98
2019-12-25T04:36:00Z,11.44,2.75
2019-12-25T04:42:00Z,11.44,2.68
2019-12-25T04:48:00Z,11.44,2.71
2019-12-25T04:54:00Z,11.44,2.73
2019-12-25T05:00:00Z,11.4775,2.73
2019-12-25T05:06:00Z,11.46,2.77
2019-12-25T05:12:00Z,11.46,2.78
2019-12-25T05:18:00Z,11.46,2.67
2019-12-25T05:24:00Z,11.46,2.57
2019-12-25T05:30:00Z,11.46,2.57
2019-12-25T05:36:00Z,11.48,3.47
2019-12-25T05:42:00Z,11.49,3.77
2019-12-25T05:48:00Z,11.49,3.64
2019-12-25T05:54:00Z,11.5,3.51
2019-12-25T06:00:00Z,11.4276923077,3.51
2019-12-25T06:06:00Z,11.53,3.04
2019-12-25T06:12:00Z,11.54,2.88
2019-12-25T06:18:00Z,11.46,2.88
2019-12-25T06:24:00Z,11.37,2.89
2019-12-25T06:30:00Z,11.37,2.89
2019-12-25T06:36:00Z,11.48,2.67
2019-12-25T06:42:00Z,11.52,2.59
2019-12-25T06:48:00Z,11.4,2.35
2019-12-25T06:54:00Z,11.32,3.05
2019-12-25T07:00:00Z,11.2552941176,5.88
2019-12-25T07:06:00Z,11.32,2.54
2019-12-25T07:12:00Z,11.31,1.87
2019-12-25T07:18:00Z,11.25,1.77
2019-12-25T07:24:00Z,11.2,1.63
2019-12-25T07:30:00Z,11.21,1.55
2019-12-25T07:36:00Z,11.19,1.61
2019-12-25T07:42:00Z,11.18,1.63
2019-12-25T07:48:00Z,11.26,1.61
2019-12-25T07:54:00Z,11.32,1.55
2019-12-25T08:00:00Z,11.2246666667,1.4
2019-12-25T08:06:00Z,11.16,1.62
2019-12-25T08:12:00Z,11.13,1.68
2019-12-25T08:18:00Z,11.24,5.28
2019-12-25T08:24:00Z,11.33,7.12
2019-12-25T08:30:00Z,11.25,1.85
2019-12-25T08:36:00Z,11.23,1.58
2019-12-25T08:42:00Z,11.23,1.51
2019-12-25T08:48:00Z,11.23,1.51
2019-12-25T08:54:00Z,11.21,3.85
2019-12-25T09:00:00Z,11.1192307692,9.0
2019-12-25T09:06:00Z,11.16,23.36
2019-12-25T09:12:00Z,11.15,28.15
2019-12-25T09:18:00Z,11.12,27.14
2019-12-25T09:24:00Z,11.09,22.08
2019-12-25T09:30:00Z,11.07,9.93
2019-12-25T09:36:00Z,11.09,9.98
2019-12-25T09:42:00Z,11.1,10.0
2019-12-25T09:48:00Z,11.1,10.0
2019-12-25T09:54:00Z,11.14,10.52
2019-12-25T10:00:00Z,11.1625,8.64
2019-12-25T10:06:00Z,11.18,4.16
2019-12-25T10:12:00Z,11.18,2.66
2019-12-25T10:18:00Z,11.18,2.66
2019-12-25T10:24:00Z,11.15,3.95
2019-12-25T10:30:00Z,11.1,3.51
2019-12-25T10:36:00Z,11.12,2.07
2019-12-25T10:42:00Z,11.13,1.59
2019-12-25T10:48:00Z,11.13,1.59
2019-12-25T10:54:00Z,11.18,1.65
2019-12-25T11:00:00Z,11.0325,1.77
2019-12-25T11:06:00Z,11.18,5.13
2019-12-25T11:12:00Z,11.16,6.25
2019-12-25T11:18:00Z,11.16,6.25
2019-12-25T11:24:00Z,11.08,12.26
2019-12-25T11:30:00Z,11.05,3.33
2019-12-25T11:42:00Z,10.98,28.06
2019-12-25T11:48:00Z,10.98,28.06
2019-12-25T11:54:00Z,10.95,16.54
2019-12-25T12:00:00Z,10.7166666667,13.57
2019-12-25T12:06:00Z,10.82,12.78
2019-12-25T12:12:00Z,10.78,12.52
2019-12-25T12:18:00Z,10.78,12.52
2019-12-25T12:24:00Z,10.74,10.91
2019-12-25T12:30:00Z,10.69,10.25
2019-12-25T12:36:00Z,10.68,10.18
2019-12-25T12:42:00Z,10.68,10.15
2019-12-25T12:48:00Z,10.68,10.15
2019-12-25T12:54:00Z,10.68,11.05
2019-12-25T13:00:00Z,10.3516666667,10.07
2019-12-25T13:06:00Z,10.46,9.43
2019-12-25T13:12:00Z,10.39,9.21
2019-12-25T13:18:00Z,10.39,9.21
2019-12-25T13:24:00Z,10.37,8.44
2019-12-25T13:30:00Z,10.36,4.79
2019-12-25T13:36:00Z,10.35,4.66
2019-12-25T13:42:00Z,10.35,4.61
2019-12-25T13:48:00Z,10.35,4.61
2019-12-25T13:54:00Z,10.32,6.78
2019-12-25T14:00:00Z,11.1246666667,10.72
2019-12-25T14:06:00Z,10.96,4.14
2019-12-25T14:12:00Z,11.2,1.95
2019-12-25T14:18:00Z,11.2,1.95
2019-12-25T14:24:00Z,11.25,1.48
2019-12-25T14:36:00Z,11.08,1.08
2019-12-25T14:42:00Z,11.07,1.44
2019-12-25T14:48:00Z,10.99,1.62
2019-12-25T14:54:00Z,11.04,1.79
2019-12-25T15:00:00Z,10.8229411765,1.76
2019-12-25T15:06:00Z,10.97,1.42
2019-12-25T15:12:00Z,10.91,1.34
2019-12-25T15:18:00Z,10.91,1.34
2019-12-25T15:24:00Z,10.83,1.5
2019-12-25T15:30:00Z,10.71,1.49
2019-12-25T15:36:00Z,10.72,1.71
2019-12-25T15:42:00Z,10.72,1.79
2019-12-25T15:48:00Z,10.72,1.79
2019-12-25T15:54:00Z,10.81,1.72
2019-12-25T16:00:00Z,10.738,1.68
2019-12-25T16:06:00Z,10.79,1.43
2019-12-25T16:12:00Z,10.78,1.35
2019-12-25T16:18:00Z,10.78,1.35
2019-12-25T16:24:00Z,10.82,1.23
2019-12-25T16:30:00Z,10.83,1.13
2019-12-25T16:36:00Z,10.72,1.24
2019-12-25T16:42:00Z,10.68,1.28
2019-12-25T16:48:00Z,10.68,1.28
2019-12-25T16:54:00Z,10.65,1.7
2019-12-25T17:00:00Z,10.6964285714,2.12
2019-12-25T17:06:00Z,10.63,1.32
2019-12-25T17:12:00Z,10.63,1.05
2019-12-25T17:18:00Z,10.63,1.05
2019-12-25T17:24:00Z,10.65,1.08
2019-12-25T17:30:00Z,10.66,1.11
2019-12-25T17:36:00Z,10.67,1.18
2019-12-25T17:42:00Z,10.68,1.21
2019-12-25T17:48:00Z,10.68,1.21
2019-12-25T17:54:00Z,10.81,1.21
2019-12-25T18:00:00Z,10.9491666667,1.22
2019-12-25T18:06:00Z,10.84,1.29
2019-12-25T18:12:00Z,10.79,1.33
2019-12-25T18:18:00Z,10.79,1.33
2019-12-25T18:24:00Z,10.89,1.32
2019-12-25T18:30:00Z,10.97,1.34
2019-12-25T18:36:00Z,11.0,1.53
2019-12-25T18:42:00Z,11.02,1.63
2019-12-25T18:48:00Z,11.02,1.63
2019-12-25T18:54:00Z,11.05,1.46
2019-12-25T19:00:00Z,11.1733333333,1.43
2019-12-25T19:06:00Z,11.11,1.42
2019-12-25T19:12:00Z,11.12,1.42
2019-12-25T19:18:00Z,11.12,1.42
2019-12-25T19:24:00Z,11.19,1.43
2019-12-25T19:30:00Z,11.23,1.49
2019-12-25T19:36:00Z,11.23,3.85
2019-12-25T19:42:00Z,11.23,5.03
2019-12-25T19:48:00Z,11.23,5.03
2019-12-25T19:54:00Z,11.15,2.52
2019-12-25T20:00:00Z,11.075,1.74
2019-12-25T20:06:00Z,11.04,8.39
2019-12-25T20:12:00Z,11.01,11.71
2019-12-25T20:18:00Z,11.01,11.71
2019-12-25T20:24:00Z,11.03,4.9
2019-12-25T20:30:00Z,11.04,3.03
2019-12-25T20:36:00Z,11.07,3.66
2019-12-25T20:42:00Z,11.08,3.97
2019-12-25T20:48:00Z,11.08,3.97
2019-12-25T20:54:00Z,11.15,2.59
2019-12-25T21:00:00Z,11.01,1.94
2019-12-25T21:06:00Z,11.17,9.27
2019-12-25T21:12:00Z,11.16,12.94
2019-12-25T21:18:00Z,11.16,12.94
2019-12-25T21:24:00Z,11.05,5.13
2019-12-25T21:30:00Z,10.98,2.61
2019-12-25T21:36:00Z,10.95,2.53
2019-12-25T21:42:00Z,10.93,2.49
2019-12-25T21:48:00Z,10.93,2.49
2019-12-25T21:54:00Z,10.94,2.35
2019-12-25T22:00:00Z,10.9535714286,2.34
2019-12-25T22:06:00Z,10.93,2.32
2019-12-25T22:12:00Z,10.92,2.31
2019-12-25T22:18:00Z,10.92,2.31
2019-12-25T22:24:00Z,10.93,3.62
2019-12-25T22:30:00Z,10.93,4.94
2019-12-25T22:36:00Z,10.95,3.41
2019-12-25T22:42:00Z,10.96,2.64
2019-12-25T22:48:00Z,10.96,2.64
2019-12-25T22:54:00Z,10.98,2.22
2019-12-25T23:00:00Z,10.9429411765,2.15
2019-12-25T23:06:00Z,10.95,2.23
2019-12-25T23:12:00Z,10.94,2.26
2019-12-25T23:18:00Z,10.94,2.26
2019-12-25T23:24:00Z,10.94,6.92
2019-12-25T23:30:00Z,10.94,10.15
2019-12-25T23:36:00Z,10.93,4.86
2019-12-25T23:42:00Z,10.93,2.22
2019-12-25T23:48:00Z,10.93,2.22
2019-12-25T23:54:00Z,10.95,1.86
2019-12-26T00:00:00Z,10.960625,1.77
2019-12-26T00:06:00Z,10.96,1.85
2019-12-26T00:12:00Z,10.95,1.89
2019-12-26T00:18:00Z,10.95,1.89
2019-12-26T00:24:00Z,10.95,1.74
2019-12-26T00:30:00Z,10.95,1.65
2019-12-26T00:36:00Z,10.96,1.61
2019-12-26T00:42:00Z,10.97,1.59
2019-12-26T00:48:00Z,10.97,1.59
2019-12-26T00:54:00Z,10.97,1.67
2019-12-26T01:00:00Z,11.0084615385,1.66
2019-12-26T01:06:00Z,10.98,1.76
2019-12-26T01:12:00Z,10.99,1.81
2019-12-26T01:18:00Z,10.99,1.81
2019-12-26T01:24:00Z,11.0,2.2
2019-12-26T01:30:00Z,11.0,2.33
2019-12-26T01:36:00Z,11.01,4.16
2019-12-26T01:42:00Z,11.02,5.99
2019-12-26T01:48:00Z,11.02,5.99
2019-12-26T01:54:00Z,11.03,3.04
2019-12-26T02:06:00Z,11.04,2.13
2019-12-26T02:12:00Z,11.04,2.2
2019-12-26T02:18:00Z,11.04,2.2
2019-12-26T02:24:00Z,11.01,2.5
2019-12-26T02:30:00Z,11.0,2.6
2019-12-26T02:36:00Z,11.01,4.42
2019-12-26T02:42:00Z,11.01,6.23
2019-12-26T02:48:00Z,11.01,6.23
2019-12-26T02:54:00Z,11.0,3.24
2019-12-26T03:06:00Z,11.0,1.94
2019-12-26T03:12:00Z,11.0,1.65
2019-12-26T03:18:00Z,11.0,1.65
2019-12-26T03:54:00Z,11.03,1.65
2019-12-26T04:00:00Z,11.0825,1.71
2019-12-26T04:06:00Z,11.04,2.27
2019-12-26T04:12:00Z,11.05,2.82
2019-12-26T04:18:00Z,11.05,2.82
2019-12-26T04:24:00Z,11.04,4.75
2019-12-26T04:30:00Z,11.04,5.4
2019-12-26T04:36:00Z,11.06,3.67
2019-12-26T04:42:00Z,11.08,1.94
2019-12-26T04:48:00Z,11.08,1.94
2019-12-26T04:54:00Z,11.14,2.65
2019-12-26T05:00:00Z,11.13,2.88
2019-12-26T05:06:00Z,11.16,3.05
2019-12-26T05:12:00Z,11.16,3.22
2019-12-26T05:18:00Z,11.16,3.22
2019-12-26T05:24:00Z,11.14,3.23
2019-12-26T05:30:00Z,11.13,3.23
2019-12-26T05:36:00Z,11.12,2.54
2019-12-26T05:42:00Z,11.12,1.84
2019-12-26T05:48:00Z,11.12,1.84
2019-12-26T05:54:00Z,11.11,11.04
2019-12-26T06:00:00Z,11.075,14.1
2019-12-26T06:06:00Z,11.11,9.16
2019-12-26T06:12:00Z,11.11,4.23
2019-12-26T06:18:00Z,11.11,4.23
2019-12-26T06:24:00Z,11.18,15.31
2019-12-26T06:30:00Z,11.2,19.01
2019-12-26T06:36:00Z,11.11,12.34
2019-12-26T06:42:00Z,11.01,5.67
2019-12-26T06:48:00Z,11.01,5.67
2019-12-26T06:54:00Z,11.02,9.66
2019-12-26T07:00:00Z,10.9125,10.66
2019-12-26T07:06:00Z,10.99,6.88
2019-12-26T07:12:00Z,10.97,3.1
2019-12-26T07:18:00Z,10.97,3.1
2019-12-26T07:24:00Z,10.92,11.08
2019-12-26T07:30:00Z,10.91,13.07
2019-12-26T07:36:00Z,10.9,12.34
2019-12-26T07:42:00Z,10.9,11.61
2019-12-26T07:48:00Z,10.9,11.61
2019-12-26T07:54:00Z,10.88,10.53
2019-12-26T08:00:00Z,10.8726666667,10.26
2019-12-26T08:06:00Z,10.87,21.54
2019-12-26T08:12:00Z,10.87,32.81
2019-12-26T08:18:00Z,10.87,32.81
2019-12-26T08:30:00Z,10.91,3.11
2019-12-26T08:36:00Z,10.91,3.11
2019-12-26T08:42:00Z,10.88,2.05
2019-12-26T08:48:00Z,10.87,1.7
2019-12-26T08:54:00Z,10.85,1.56
2019-12-26T09:00:00Z,10.8246153846,1.53
2019-12-26T09:06:00Z,10.85,1.54
2019-12-26T09:12:00Z,10.85,1.56
2019-12-26T09:18:00Z,10.85,1.56
2019-12-26T09:24:00Z,10.8,0.39
2019-12-26T12:24:00Z,10.86,8.54
2019-12-26T12:30:00Z,10.88,11.39
2019-12-26T12:36:00Z,10.88,11.39
2019-12-26T12:42:00Z,10.88,11.3
2019-12-26T12:48:00Z,10.88,11.27
2019-12-26T12:54:00Z,10.87,10.85
2019-12-26T13:06:00Z,10.86,10.71
2019-12-26T13:12:00Z,10.87,10.5
2019-12-26T13:18:00Z,10.87,10.43
2019-12-26T13:24:00Z,10.87,12.82
2019-12-26T13:30:00Z,10.87,13.62
2019-12-26T13:36:00Z,10.87,13.62
2019-12-26T13:42:00Z,10.85,14.62
2019-12-26T13:48:00Z,10.84,14.96
2019-12-26T13:54:00Z,10.84,10.06
2019-12-26T14:00:00Z,10.814,8.43
2019-12-26T14:06:00Z,10.84,8.43
2019-12-26T14:12:00Z,10.83,8.54
2019-12-26T14:18:00Z,10.83,8.58
2019-12-26T14:24:00Z,10.84,23.9
2019-12-26T14:30:00Z,10.84,29.01
2019-12-26T14:36:00Z,10.84,29.01
2019-12-26T14:42:00Z,10.82,22.22
2019-12-26T14:48:00Z,10.81,20.52
2019-12-26T14:54:00Z,10.79,5.13
2019-12-26T17:30:00Z,11.13,47.14
2019-12-26T17:36:00Z,11.13,47.14
2019-12-26T17:48:00Z,10.97,16.91
2019-12-26T17:54:00Z,10.94,9.85
2019-12-26T18:00:00Z,10.8725,6.32
2019-12-26T18:06:00Z,10.92,6.32
2019-12-26T18:12:00Z,10.86,2.17
2019-12-26T18:18:00Z,10.84,0.79
2019-12-26T18:24:00Z,10.88,0.7
2019-12-26T18:30:00Z,10.9,0.66
2019-12-26T18:36:00Z,10.9,0.66
2019-12-26T18:42:00Z,10.87,0.66
2019-12-26T18:48:00Z,10.86,0.66
2019-12-26T18:54:00Z,10.88,1.1
2019-12-26T19:00:00Z,11.0725,1.32
2019-12-26T19:06:00Z,10.89,1.32
2019-12-26T19:12:00Z,10.91,0.94
2019-12-26T19:18:00Z,10.92,0.82
2019-12-26T19:24:00Z,10.99,0.93
2019-12-26T19:30:00Z,11.03,0.98
2019-12-26T19:36:00Z,11.03,0.98
2019-12-26T19:42:00Z,11.08,0.79
2019-12-26T19:48:00Z,11.1,0.72
2019-12-26T19:54:00Z,11.19,0.92
2019-12-26T20:00:00Z,11.2525,1.02
2019-12-26T20:06:00Z,11.24,1.02
2019-12-26T20:12:00Z,11.18,1.09
2019-12-26T20:18:00Z,11.16,1.11
2019-12-26T20:24:00Z,11.18,0.95
2019-12-26T20:30:00Z,11.19,0.87
2019-12-26T20:36:00Z,11.19,0.87
2019-12-26T20:42:00Z,11.29,1.1
2019-12-26T20:48:00Z,11.32,1.18
2019-12-26T20:54:00Z,11.33,1.21
2019-12-26T21:00:00Z,11.3975,1.23
2019-12-26T21:06:00Z,11.34,1.23
2019-12-26T21:12:00Z,11.3,1.35
2019-12-26T21:18:00Z,11.29,1.39
2019-12-26T21:24:00Z,11.33,1.47
2019-12-26T21:30:00Z,11.35,1.51
2019-12-26T21:36:00Z,11.35,1.51
2019-12-26T21:42:00Z,11.39,1.37
2019-12-26T21:48:00Z,11.41,1.32
2019-12-26T21:54:00Z,11.5,1.33
2019-12-26T22:00:00Z,11.6228571429,1.34
2019-12-26T22:06:00Z,11.54,1.34
2019-12-26T22:12:00Z,11.56,0.34
2019-12-26T22:24:00Z,11.58,2.69
2019-12-26T22:30:00Z,11.59,4.04
2019-12-26T22:36:00Z,11.59,4.04
2019-12-26T22:42:00Z,11.66,1.61
2019-12-26T22:54:00Z,11.66,0.77
2019-12-26T23:00:00Z,11.443125,1.16
2019-12-26T23:06:00Z,11.65,1.16
2019-12-26T23:12:00Z,11.55,1.21
2019-12-26T23:18:00Z,11.55,1.39
2019-12-26T23:24:00Z,11.56,1.58
2019-12-26T23:30:00Z,11.57,1.67
2019-12-26T23:36:00Z,11.57,1.67
2019-12-26T23:42:00Z,11.45,1.33
2019-12-26T23:54:00Z,11.28,1.67
2019-12-27T00:00:00Z,11.2666666667,2.51
2019-12-27T00:06:00Z,11.26,2.51
2019-12-27T00:12:00Z,11.28,6.41
2019-12-27T00:18:00Z,11.29,10.19
2019-12-27T00:24:00Z,11.26,21.07
2019-12-27T00:30:00Z,11.24,26.51
2019-12-27T00:36:00Z,11.24,26.51
2019-12-27T00:48:00Z,11.26,2.2
2019-12-27T00:54:00Z,11.27,4.53
2019-12-27T01:00:00Z,11.2016666667,5.7
2019-12-27T01:06:00Z,11.27,5.7
2019-12-27T01:12:00Z,11.24,3.08
2019-12-27T01:18:00Z,11.22,2.09
2019-12-27T01:24:00Z,11.21,2.1
2019-12-27T01:30:00Z,11.21,2.11
2019-12-27T01:36:00Z,11.21,2.11
2019-12-27T01:42:00Z,11.2,5.18
2019-12-27T01:48:00Z,11.18,14.31
2019-12-27T01:54:00Z,11.18,8.0
2019-12-27T02:00:00Z,11.1208333333,1.68
2019-12-27T02:06:00Z,11.17,1.68
2019-12-27T02:12:00Z,11.17,1.72
2019-12-27T02:18:00Z,11.16,1.73
2019-12-27T02:24:00Z,11.15,1.79
2019-12-27T02:30:00Z,11.15,1.85
2019-12-27T02:36:00Z,11.15,1.85
2019-12-27T02:42:00Z,11.11,6.51
2019-12-27T02:48:00Z,11.09,10.57
2019-12-27T02:54:00Z,11.08,11.49
2019-12-27T03:00:00Z,10.8641666667,12.42
2019-12-27T03:06:00Z,11.07,12.42
2019-12-27T03:12:00Z,11.04,10.18
2019-12-27T03:18:00Z,11.01,6.77
2019-12-27T03:24:00Z,10.9,7.5
2019-12-27T03:30:00Z,10.8,8.24
2019-12-27T03:36:00Z,10.8,8.24
2019-12-27T03:42:00Z,10.82,8.73
2019-12-27T03:48:00Z,10.82,6.69
2019-12-27T03:54:00Z,10.81,6.6
2019-12-27T04:00:00Z,10.8941666667,6.51
2019-12-27T04:06:00Z,10.8,6.51
2019-12-27T04:12:00Z,10.82,5.12
2019-12-27T04:18:00Z,10.81,4.75
2019-12-27T04:24:00Z,10.82,8.91
2019-12-27T04:30:00Z,10.84,13.08
2019-12-27T04:36:00Z,10.84,13.08
2019-12-27T04:42:00Z,10.87,18.73
2019-12-27T04:48:00Z,10.99,21.17
2019-12-27T04:54:00Z,11.01,20.5
2019-12-27T05:00:00Z,11.25,19.84
2019-12-27T05:06:00Z,11.03,19.84
2019-12-27T05:12:00Z,11.18,16.51
2019-12-27T05:18:00Z,11.23,2.05
2019-12-27T05:24:00Z,11.23,2.2
2019-12-27T05:30:00Z,11.24,2.35
2019-12-27T05:36:00Z,11.24,2.35
2019-12-27T05:42:00Z,11.25,3.91
2019-12-27T05:48:00Z,11.27,2.77
2019-12-27T05:54:00Z,11.28,3.86
2019-12-27T06:00:00Z,11.2933333333,4.95
2019-12-27T06:06:00Z,11.28,4.95
2019-12-27T06:12:00Z,11.28,6.51
2019-12-27T06:18:00Z,11.28,6.97
2019-12-27T06:24:00Z,11.29,4.05
2019-12-27T06:30:00Z,11.3,2.59
2019-12-27T06:36:00Z,11.3,2.59
2019-12-27T06:42:00Z,11.29,2.39
2019-12-27T06:48:00Z,11.29,2.35
2019-12-27T06:54:00Z,11.3,2.38
2019-12-27T07:00:00Z,11.30875,2.4
2019-12-27T07:06:00Z,11.3,2.4
2019-12-27T07:12:00Z,11.3,2.11
2019-12-27T07:18:00Z,11.29,2.07
2019-12-27T07:24:00Z,11.3,2.12
2019-12-27T07:30:00Z,11.31,2.16
2019-12-27T07:36:00Z,11.31,2.16
2019-12-27T07:42:00Z,11.4,2.16
2019-12-27T07:48:00Z,11.42,1.88
2019-12-27T07:54:00Z,11.31,16.02
2019-12-27T08:00:00Z,11.1933333333,30.17
2019-12-27T08:06:00Z,11.2,30.17
2019-12-27T08:18:00Z,11.12,1.98
2019-12-27T08:24:00Z,11.26,4.6
2019-12-27T08:30:00Z,11.39,7.22
2019-12-27T08:36:00Z,11.39,7.22
2019-12-27T08:42:00Z,11.15,2.95
2019-12-27T08:48:00Z,11.09,1.78
2019-12-27T08:54:00Z,11.09,1.78
2019-12-27T09:00:00Z,11.0475,1.73
2019-12-27T09:06:00Z,11.1,1.71
2019-12-27T09:12:00Z,11.08,1.89
2019-12-27T09:18:00Z,11.06,1.65
2019-12-27T09:24:00Z,11.06,1.65
2019-12-27T09:30:00Z,11.02,1.22
2019-12-27T09:36:00Z,11.0,1.07
2019-12-27T09:42:00Z,11.02,1.18
2019-12-27T09:48:00Z,11.03,1.13
2019-12-27T09:54:00Z,11.03,1.13
2019-12-27T10:00:00Z,10.9775,1.31
2019-12-27T10:06:00Z,11.1,1.37
2019-12-27T10:12:00Z,11.08,1.67
2019-12-27T10:18:00Z,11.06,1.79
2019-12-27T10:24:00Z,11.06,1.79
2019-12-27T10:30:00Z,11.0,1.46
2019-12-27T10:36:00Z,10.98,1.35
2019-12-27T10:42:00Z,10.95,3.51
2019-12-27T10:48:00Z,10.93,5.66
2019-12-27T10:54:00Z,10.93,5.66
2019-12-27T11:00:00Z,11.075,3.53
2019-12-27T11:06:00Z,10.92,2.82
2019-12-27T11:12:00Z,11.06,1.96
2019-12-27T11:18:00Z,11.11,1.68
2019-12-27T11:24:00Z,11.11,1.68
2019-12-27T11:30:00Z,11.1,0.55
2019-12-27T11:36:00Z,11.09,0.17
2019-12-27T11:42:00Z,11.09,0.19
2019-12-27T11:48:00Z,11.1,0.21
2019-12-27T11:54:00Z,11.1,0.21
2019-12-27T12:00:00Z,10.8075,0.22
2019-12-27T12:06:00Z,11.01,0.22
2019-12-27T12:12:00Z,10.92,0.28
2019-12-27T12:18:00Z,10.89,0.29
2019-12-27T12:24:00Z,10.89,0.29
2019-12-27T12:30:00Z,10.88,0.32
2019-12-27T12:36:00Z,10.88,0.33
2019-12-27T12:42:00Z,10.76,0.37
2019-12-27T12:48:00Z,10.71,0.41
2019-12-27T12:54:00Z,10.71,0.41
2019-12-27T13:00:00Z,10.69,0.4
2019-12-27T13:06:00Z,10.74,0.39
2019-12-27T13:12:00Z,10.78,0.38
2019-12-27T13:18:00Z,10.81,0.39
2019-12-27T13:24:00Z,10.81,0.39
2019-12-27T13:30:00Z,10.83,0.38
2019-12-27T13:36:00Z,10.84,0.38
2019-12-27T13:42:00Z,10.73,0.35
2019-12-27T13:48:00Z,10.61,0.32
2019-12-27T13:54:00Z,10.61,0.32
2019-12-27T14:00:00Z,10.3694444444,0.37
2019-12-27T14:06:00Z,10.43,0.39
2019-12-27T14:12:00Z,10.43,0.83
2019-12-27T14:18:00Z,10.43,1.27
2019-12-27T14:24:00Z,10.41,1.77
2019-12-27T14:30:00Z,10.4,2.28
2019-12-27T14:36:00Z,10.4,2.28
2019-12-27T14:42:00Z,10.36,1.68
2019-12-27T14:48:00Z,10.33,1.7
2019-12-27T14:54:00Z,10.33,1.7
2019-12-27T15:00:00Z,10.785625,1.46
2019-12-27T15:06:00Z,10.3,1.4
2019-12-27T15:12:00Z,10.5,18.92
2019-12-27T15:18:00Z,10.71,32.49
2019-12-27T15:24:00Z,10.71,32.49
2019-12-27T15:42:00Z,10.85,1.28
2019-12-27T15:48:00Z,10.9,1.57
2019-12-27T15:54:00Z,10.9,1.57
2019-12-27T16:00:00Z,10.696,0.31
2019-12-27T16:12:00Z,10.84,1.17
2019-12-27T16:18:00Z,10.74,1.29
2019-12-27T16:24:00Z,10.74,1.29
2019-12-27T16:30:00Z,10.65,1.59
2019-12-27T16:36:00Z,10.63,1.66
2019-12-27T16:42:00Z,10.74,15.96
2019-12-27T16:48:00Z,10.68,31.09
2019-12-27T16:54:00Z,10.68,31.09
2019-12-27T17:00:00Z,10.2625,40.5
2019-12-27T17:06:00Z,10.58,43.64
2019-12-27T17:48:00Z,10.23,45.69
2019-12-27T17:54:00Z,10.23,45.69
2019-12-27T18:36:00Z,10.21,44.57
2019-12-27T22:00:00Z,11.13,16.98
2019-12-27T22:06:00Z,10.98,22.64
2019-12-27T22:12:00Z,11.02,7.55
2019-12-27T23:42:00Z,10.96,0.97
2019-12-27T23:48:00Z,10.93,1.46
2019-12-27T23:54:00Z,10.93,1.46
2019-12-28T00:00:00Z,10.7853333333,1.7
2019-12-28T00:06:00Z,10.91,1.76
2019-12-28T00:12:00Z,10.9,1.77
2019-12-28T00:18:00Z,10.9,1.78
2019-12-28T00:24:00Z,10.9,1.78
2019-12-28T00:30:00Z,10.85,1.48
2019-12-28T00:36:00Z,10.84,1.4
2019-12-28T00:42:00Z,10.75,1.51
2019-12-28T00:48:00Z,10.71,1.57
2019-12-28T00:54:00Z,10.71,1.57
2019-12-28T01:00:00Z,10.5225,1.57
2019-12-28T01:06:00Z,10.66,1.57
2019-12-28T01:12:00Z,10.61,1.78
2019-12-28T01:18:00Z,10.56,1.99
